Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Packet_Count,Flow_Duration,Packet_Interarrival_Time,TCP_Flags,Bytes_Sent,Bytes_Received,Traffic_Direction,Connection_State,Packet_Drop_Rate,Malformed_Packet_Count,Avg_Time_Between_Packets,Total_Flow_Count,Device_Type,Device_Manufacturer,OS_Version,CPU_Usage,Memory_Usage_MB,Energy_Consumption_Watts,Firmware_Version,Device_Uptime_Hours,Payload_Size_Bytes,Payload_Entropy,Payload_Content_Type,Signature_Match,Compressed_Encrypted_Flag,Content_Type_File_Transferred,Flow_Count_Per_Time_Window,Avg_Packet_Size_Bytes,Packet_Rate_Packets_Per_Second,Std_Dev_Packet_Size,Min_Packet_Size,Max_Packet_Size,Protocol_Distribution_TCP_Percent,Protocol_Distribution_UDP_Percent,Protocol_Distribution_ICMP_Percent,Session_Duration,Active_Time_Periods,Avg_Time_Between_Requests,Time_Of_Day,Day_Of_Week,Malware_Type,Attack_Vector,Source_Geolocation_Latitude,Source_Geolocation_Longitude,Destination_Geolocation_Latitude,Destination_Geolocation_Longitude,DNS_Query_Count,Suspicious_Domain_Query_Flag,File_Transfer_Occurred,File_Size_Bytes,Anomalous_Behavior_Flag,External_IP_Accessed_Flag,Label
192.168.0.139,10.0.0.184,30668,6560,ICMP,1354.267743,54.77376882,272.1493195,70.4587176,SYN,13097.71695,3438.734262,Ingress,Established,0.01017962,2.13131645,16.1004986,36.89329942,Smart Camera,VendorC,v2.1,162.0714388,355.4243701,50.06379376,2.1,7207.123802,732.9265206,3.449154261,ASCII,0,1,Binary,2.292807332,448.8489023,72.90525606,376.9550757,1354,59260,0.593308343,1.410149807,0.058877353,68.15077176,54.03319868,8.874283726,20,0,Botnet,File Download,84.66983197,-54.60019667,73.78356244,1.336105387,1.19332872,0,0,14529.79605,1,1,1
192.168.0.96,10.0.0.135,36558,64504,UDP,1334.195523,65.08838686,59.09134708,119.2650559,SYN,20662.69858,8962.805321,Ingress,SYN-Sent,0.015369191,1.68503891,36.63790414,105.1437211,Thermostat,VendorB,v3.5,185.0758859,273.9281557,19.38971131,2.1,82.44399448,1317.337303,17.80743251,ASCII,0,0,HTML,2.329514304,1182.307158,14.82554237,310.869322,577,55550,0.822482415,0.011635332,0.2391002,358.5881554,139.9908614,20.44845402,0,6,None,None,-21.34292728,179.0640678,39.45549019,-4.169660278,8.660656835,0,0,7391.01045,1,1,0
192.168.0.73,10.0.0.75,10304,26459,TCP,1690.718333,161.6249362,95.69167827,7.474843759,ACK,2980.710577,8315.297136,Ingress,SYN-Sent,0.159924371,1.590448474,15.10483919,50.60838981,Smart Camera,VendorA,v2.1,74.83325823,484.6568029,32.19869197,1,120.982743,1419.575794,2.105883727,ASCII,0,1,Binary,21.93513818,799.2989911,151.5623206,41.99483787,399,18960,0.096055318,0.718935768,0.090149835,3.690529126,260.7796641,38.70574347,6,4,None,None,72.2206364,51.51782224,4.303792182,53.35724094,2.960349931,0,0,6279.794026,0,0,0
192.168.0.18,10.0.0.213,6758,19822,UDP,3186.424519,158.4775472,17.18467117,7.568452447,SYN,52449.54955,14413.16737,Ingress,SYN-Sent,0.050468237,0.468974172,30.48533424,8.949173212,Smart Camera,VendorB,v3.5,3.213697433,435.1932769,64.35184108,2.1,3280.940371,937.7928876,13.20943603,ASCII,1,0,Binary,7.804393649,1298.874387,22.07648139,306.3085862,1348,63076,0.220295155,0.644714657,0.168055981,617.4487662,21.90933465,36.78370161,11,0,None,None,6.591882953,-87.58018788,-70.31464783,-24.79175687,1.351432771,1,0,342.5551776,1,0,0
192.168.0.7,10.0.0.140,33044,10039,TCP,74.9525118,3.50028223,91.7046517,41.9266144,RST,6379.677616,259.9184708,Ingress,SYN-Sent,0.007929765,0.11710299,72.00643701,4.331004809,Smart Camera,VendorA,v2.1,11.05121782,391.3029659,17.80305794,3.2,305.5831791,1500.973291,0.271193945,ASCII,0,1,Binary,3.254061361,9.41884803,33.49596335,314.0772988,1285,15283,0.218753263,0.479227411,0.060407429,876.9510835,5.706406445,11.9898441,6,4,Botnet,Network,-68.2335693,-18.20004073,31.1159002,-2.83359744,17.12022964,0,1,12929.74337,1,1,1
192.168.0.214,10.0.0.192,18710,58693,UDP,903.4501167,580.9957409,51.2794471,5.002390571,ACK,5148.049026,8053.130722,Ingress,SYN-Sent,0.089941051,3.10072821,15.99632481,46.33679402,Smart Camera,VendorA,v2.1,36.08170172,1012.703495,46.0774078,3.2,907.3192372,315.5414281,5.392468185,ASCII,0,1,Binary,12.86744485,423.3315265,42.01405379,620.1808427,1224,4515,0.41981662,0.04870675,0.118437933,593.927078,55.64736622,4.063097708,15,0,Ransomware,File Download,14.75662921,170.5654395,29.41869183,98.29620189,22.33451575,0,0,2605.76273,1,1,1
192.168.0.205,10.0.0.67,45848,35625,ICMP,1394.787675,1460.063786,43.62993366,23.64510062,SYN,24148.79675,2455.579974,Ingress,Established,0.005030507,0.091393603,5.020967937,88.42635235,Smart Camera,VendorC,v2.1,22.14798135,409.2230693,7.27925503,1,731.2351984,252.9166652,3.223353981,Binary,0,1,Binary,142.3658619,3129.535901,115.5993497,106.0414645,143,8702,1.005811412,0.775561541,0.353696835,279.3062743,24.60916671,5.145552258,15,6,None,None,-33.01498777,60.43972027,49.47051126,173.1561459,10.96830255,0,0,1008.668684,1,1,0
192.168.0.93,10.0.0.67,32660,10437,UDP,1120.887904,108.4133219,237.7307133,42.64494883,ACK,5244.054331,30919.78671,Egress,Established,0.006089272,1.017424899,3.561283784,25.0169164,Smart Camera,VendorC,v2.1,95.24929246,743.7521292,8.472484138,2.1,2900.657991,945.3578022,0.911001467,ASCII,0,0,Binary,57.33702739,423.5250447,6.001580962,724.926455,1321,20109,0.03221417,0.396192474,0.108636145,106.4163094,120.3320259,24.23136593,18,6,Botnet,File Download,-77.13078037,118.9827465,-65.16247994,160.8256356,10.5409355,0,0,1535.668779,1,1,1
192.168.0.128,10.0.0.15,5866,16807,UDP,156.8396721,531.1393092,140.1931506,13.15963631,SYN,6936.90533,13381.95613,Ingress,Established,0.057196901,0.402548186,20.23827378,25.31534658,Thermostat,VendorB,v3.5,7.119666632,1763.753865,93.7493602,1,673.0447606,325.8127429,2.961690595,ASCII,0,1,Binary,34.74185085,534.0891138,14.79825193,64.35580835,1388,55674,0.036127802,0.03911005,0.056823257,1408.697536,47.47224902,131.464445,18,6,Ransomware,Physical,65.74698215,31.89671305,60.24690253,-96.39362069,6.387022934,0,0,5199.414464,0,1,1
192.168.0.194,10.0.0.14,32236,35909,UDP,1885.622397,92.11634353,168.0062907,8.500371338,SYN,11747.16026,14749.85125,Ingress,SYN-Sent,0.009864277,0.376643349,0.767236508,1.55865291,Smart Camera,VendorC,v3.5,44.45223355,132.7685888,10.89437341,3.2,970.744564,1575.332579,0.741307808,ASCII,1,1,JS,0.416300802,31.15439092,41.74401558,109.0370401,133,63580,0.194500686,0.577380281,0.12139997,2140.892111,32.01280443,28.49358492,6,2,None,None,60.26150722,77.81572273,-66.1771628,-57.06571976,8.718120399,1,1,3517.203322,1,1,0
192.168.0.184,10.0.0.97,27304,65366,TCP,2359.957286,1419.432932,169.9281137,2.740786343,SYN,16229.55584,1815.139515,Egress,Established,0.028188237,0.600639524,0.684946068,86.25270548,Smart Camera,VendorB,v2.1,112.1787704,2620.8517,29.52905526,2.1,383.9619044,3924.654668,1.743144613,Binary,1,1,Binary,57.04065168,799.7274953,8.116757723,150.2541642,724,4474,0.193228562,0.00644033,0.051433912,2693.149772,25.70731932,53.01078699,9,5,None,None,85.28265183,-1.540809746,51.87791738,-99.86181759,2.59649215,0,0,7562.055383,1,0,0
192.168.0.47,10.0.0.201,60763,62227,TCP,564.3481987,200.8143347,470.5455504,87.78211781,SYN,29689.88348,2791.573094,Egress,SYN-Sent,0.005477414,4.17903032,18.61237646,26.49714347,Smart Camera,VendorB,v2.1,114.2254623,83.87893625,58.70021948,1,475.9901147,960.4345636,1.028788132,ASCII,1,0,Binary,2.306317929,351.1728709,58.70298472,522.6089761,1225,17835,0.025374491,0.29484288,0.106953347,484.0994849,131.9806121,88.78202219,6,1,None,None,-61.52805963,93.39093727,-64.43718916,-169.1919781,11.86372806,0,1,2087.517676,1,1,0
192.168.0.218,10.0.0.244,64783,37048,TCP,416.3486115,302.5980755,100.2587637,96.69018153,ACK,8221.831307,30139.26122,Ingress,Established,0.062623956,3.09039147,1.553908895,114.1151393,Smart Camera,VendorB,v2.1,57.88271848,389.8691422,59.72665289,2.1,5272.284487,555.2483199,5.861783485,ASCII,0,1,JS,12.89470372,957.0240914,99.55173939,219.4363044,677,46817,0.04919556,0.082045698,0.630433356,623.0227371,109.8152755,50.16284119,13,1,None,None,-46.42757932,3.180218838,-62.30224636,-55.49949657,8.948415457,0,0,13071.02626,1,1,0
192.168.0.17,10.0.0.68,33163,15386,TCP,2378.167709,409.8954525,25.60661688,7.059306715,SYN,6649.278659,6597.05439,Ingress,Established,0.056086444,0.609472857,49.21284834,14.99460751,Smart Bulb,VendorB,v1.0,131.0810142,139.3044022,14.47725902,3.2,50.87494349,3617.474366,12.87874703,ASCII,0,1,JS,0.051245282,1570.081996,51.45626949,114.3666925,1168,2073,0.020052855,0.301375129,0.048759243,242.6185958,48.18516735,23.01157309,20,1,Botnet,Network,-82.14887624,3.988573184,3.149263035,-122.5655369,1.343636942,0,0,12809.01366,1,1,1
192.168.0.12,10.0.0.2,22424,1725,TCP,592.8129959,743.7161645,323.9223492,63.60496282,SYN,7267.199037,9771.260546,Ingress,Established,0.015609732,2.862142341,46.86469456,26.9224944,Smart Bulb,VendorB,v3.5,63.41417774,309.3913822,50.23594603,3.2,553.3517363,1858.931148,6.289520189,ASCII,1,0,Binary,25.11680826,270.8184315,166.7541192,142.6058472,1416,64274,0.489474505,0.157778282,0.728149178,7.393819533,139.7347125,0.805390049,14,4,Botnet,File Download,-69.86173379,66.60511858,13.5258762,64.10602008,3.201541491,0,1,7148.230629,1,1,1
192.168.0.207,10.0.0.249,15617,31613,ICMP,587.5596412,190.0649041,150.4077029,179.7686647,RST,2426.124821,10369.16799,Egress,SYN-Sent,0.017122064,0.128806451,10.44637467,2.065270675,Thermostat,VendorA,v1.0,59.00247377,131.1400126,29.3945464,1,817.3108666,715.9783396,3.407891423,ASCII,0,1,JS,30.2106202,110.4090134,81.115063,76.72309014,993,59236,0.248767377,0.794983285,0.046982862,3344.179425,82.19760398,59.59334966,14,3,Botnet,Physical,73.35004058,46.0132608,21.10002761,96.8101467,1.618293819,1,1,11939.04757,0,0,1
192.168.0.194,10.0.0.3,36539,47680,ICMP,2024.010855,278.6997696,70.7871353,10.83511466,SYN,4340.839346,21777.90009,Ingress,Established,0.002300842,1.799688573,6.130834541,33.83376802,Thermostat,VendorB,v2.1,14.54099095,662.5701188,50.53168387,1,353.4054216,906.1666053,6.975997782,ASCII,0,1,JS,44.00154908,1819.314239,3.664255992,3.000869285,727,40484,0.552976552,0.052438181,0.082592777,144.1009135,37.46930596,47.07748863,15,1,None,None,-17.48634323,-111.5623531,-89.54823526,-165.456904,4.403098655,0,0,5250.407459,1,1,0
192.168.0.150,10.0.0.66,7184,25224,TCP,109.4529545,787.7824683,77.71010312,25.39460712,FIN,3612.058706,35486.07786,Ingress,SYN-Sent,0.057249687,0.3949288,80.21024779,3.279058424,Thermostat,VendorA,v2.1,92.3981249,278.7441613,41.23119583,1,1204.117158,289.6981353,4.478191579,ASCII,1,0,Binary,0.810098907,1400.587227,263.072941,56.93039875,204,1622,0.326645271,0.192988455,0.488046826,2191.301519,184.7180779,174.1022406,8,2,None,None,22.73842379,-64.53491761,5.416121889,117.1035009,1.30178766,1,1,6338.838972,0,1,0
192.168.0.82,10.0.0.150,12380,64818,UDP,2233.432177,270.4927193,2.67408239,64.94071435,SYN,13268.79544,1105.371938,Ingress,SYN-Sent,0.038855155,0.536336639,16.29689981,3.389933148,Smart Camera,VendorB,v1.0,177.9148757,195.6623989,21.85036134,2.1,1647.493706,90.59453503,0.974402765,ASCII,0,0,JS,10.41978235,1709.037978,4.23783811,197.6938889,879,42701,0.132398558,0.280137538,0.070975897,751.6915328,72.9169655,90.53380588,3,2,Botnet,Network,53.20533658,-156.4901049,-54.36728012,27.87687813,10.0023103,0,0,1980.685678,1,1,1
192.168.0.173,10.0.0.84,6051,27539,UDP,42.62462015,1331.526133,33.82563271,2.440491149,SYN,10185.49461,3254.491595,Egress,SYN-Sent,0.083264364,2.833897306,50.56520109,49.80893556,Thermostat,VendorB,v2.1,47.35205526,660.1196461,33.48039114,2.1,180.0625947,378.6775987,0.292053064,ASCII,1,1,Binary,3.0734729,751.0590831,115.7223408,125.8889316,1316,13835,0.404260388,0.025115604,0.158004078,1007.348585,14.92418692,63.2393748,13,6,Ransomware,Network,24.56279248,-37.21193595,-89.10801355,29.05852449,6.426377731,0,0,2098.299228,1,1,1
192.168.0.19,10.0.0.109,49264,2798,TCP,2423.997704,789.7144684,77.12893543,7.966843481,ACK,1395.60184,1385.890328,Ingress,Established,0.110177824,0.438658021,22.74175582,84.87915985,Smart Camera,VendorA,v2.1,2.362266326,2116.985197,1.568870093,3.2,2500.372478,1978.789027,4.075583852,ASCII,0,0,JS,5.234495381,2410.409435,73.9358975,27.03308367,1181,31203,0.195255358,1.269663209,0.403468707,1747.396401,42.1362921,15.66654064,13,6,Ransomware,Network,-19.44877497,-62.99413903,-27.1375069,6.433858208,0.719100439,0,0,3708.627397,0,1,1
192.168.0.61,10.0.0.20,46024,52614,TCP,997.2168905,646.0767648,200.4189341,16.60275107,SYN,1179.21673,7356.356147,Ingress,Established,0.076734487,0.193983826,50.14135934,34.11680694,Smart Camera,VendorC,v1.0,149.781674,299.632063,46.79234415,2.1,42.10528055,1287.070297,0.593640737,ASCII,0,1,HTML,8.053210823,1204.07308,9.450917385,130.6496459,1147,35484,1.14418352,0.082920502,0.018786537,1656.973446,18.54723438,236.700013,9,1,Ransomware,Physical,-28.52953977,-34.89786105,-88.5248505,-98.55374778,2.847414989,0,1,1461.19389,1,1,1
192.168.0.72,10.0.0.170,20202,53423,TCP,381.8137379,34.16416332,19.15890016,35.16888918,SYN,3911.680741,1126.227213,Ingress,Established,0.183728977,3.147651665,18.19959985,106.9970545,Smart Camera,VendorA,v1.0,46.69950164,331.5276827,31.30098943,3.2,984.6384084,2045.672972,8.160145102,Binary,0,0,Binary,2.082375619,1754.553809,16.26887134,2.154095604,150,30202,0.062526835,0.232581048,0.255293962,885.952919,43.87632859,17.31822099,20,1,Botnet,Physical,-77.2746511,83.82969689,44.46016255,131.3368122,0.217317627,1,0,674.1420862,0,0,1
192.168.0.135,10.0.0.27,17862,23438,TCP,850.9039215,134.3954909,58.4978694,66.86325874,PSH,13385.96028,33428.21749,Egress,SYN-Sent,0.0143981,2.206729161,33.03462868,14.31412008,Smart Camera,VendorB,v3.5,39.4262344,841.3474872,162.3209533,2.1,742.1648164,1735.734269,16.2796827,ASCII,0,1,HTML,8.783035411,872.0751269,24.83496594,175.3986566,818,3467,0.376402285,0.059126884,0.667255717,359.8645518,48.23702383,32.2730779,21,1,None,None,45.44036267,99.30225234,75.17574173,175.6020663,10.67413044,0,0,9861.683971,1,1,0
192.168.0.91,10.0.0.165,57485,56532,UDP,538.4361894,523.0857893,37.04413533,11.72439888,RST,2930.003118,3400.768987,Ingress,SYN-Sent,0.065032477,1.77923021,18.47258424,46.94375192,Thermostat,VendorC,v1.0,58.91899691,473.2758506,280.6327022,1,3407.153231,668.353859,8.113512024,ASCII,0,1,HTML,13.76278279,1463.061072,52.62105774,79.90320012,154,43458,0.385390817,0.197720913,0.037975071,3795.86238,77.82512353,40.81030591,2,2,None,None,43.49742586,-14.74037126,16.42263251,-80.89657131,5.754804094,1,0,914.4831254,1,1,0
192.168.0.150,10.0.0.54,53531,53675,ICMP,256.1505194,1837.105189,72.37513568,3.999476059,SYN,36057.35968,5523.918984,Ingress,Established,0.032622878,2.942338706,96.11989175,114.6025168,Smart Camera,VendorB,v3.5,11.86846692,2236.200296,9.817268974,2.1,35.65286218,194.4876794,2.5674006,Binary,0,1,Binary,49.28048944,2878.874435,23.80599218,41.41112642,776,46538,0.003097506,0.128300433,0.070504934,496.920361,67.50253928,7.324854701,14,6,Botnet,Physical,48.39769391,-103.6364911,8.874709474,114.4770457,12.21229307,0,0,1644.641999,1,1,1
192.168.0.16,10.0.0.199,14831,34098,TCP,985.3335981,57.89751338,9.860345828,108.9599158,RST,11318.76403,20992.64445,Ingress,SYN-Sent,0.059240504,1.382060065,77.61656477,5.965298294,Smart Camera,VendorB,v3.5,32.13076455,819.1911757,96.32347881,1,209.4821521,944.6424483,3.701377214,ASCII,1,1,Binary,6.975153985,33.84833208,15.53972688,135.3117935,1425,6612,0.07462128,0.093653044,0.380298238,187.185298,49.17473968,1.690416445,13,4,DDoS,Physical,-27.06653723,5.90794402,10.70275403,-155.8593486,10.31454039,0,0,1091.579543,1,1,1
192.168.0.24,10.0.0.161,51989,39901,TCP,80.0168132,119.397163,27.02712921,23.36487365,ACK,3734.469154,8309.264257,Ingress,SYN-Sent,0.027095314,3.084851618,18.63416028,1.804467147,Thermostat,VendorA,v2.1,207.0588099,218.4448147,224.1038201,2.1,1095.686836,876.7988502,2.795686551,ASCII,0,1,JS,30.95100403,3627.540297,3.627960716,14.42705416,595,59944,0.956812512,0.035826655,0.051305055,5305.636857,320.1303406,82.09124933,12,0,None,None,-54.27693086,-25.55517427,13.25937154,56.02714573,0.645924756,1,1,5254.012933,1,1,0
192.168.0.211,10.0.0.9,39702,49612,TCP,915.7348069,60.48661269,44.9196528,37.54755096,RST,7840.840386,4914.780138,Egress,Established,0.027750778,1.472897478,30.21175352,180.7970729,Smart Bulb,VendorC,v3.5,108.4878161,81.50675066,15.47640524,3.2,1979.244052,1065.064423,2.760751097,ASCII,0,1,Binary,13.30433446,1677.297385,57.24348754,76.87186334,1404,13894,0.077940452,0.025943417,0.112913125,2959.308604,74.12909302,42.79658255,5,0,None,None,68.86769392,20.32680484,-17.34872424,-115.8306992,15.64293915,0,1,4344.463544,1,1,0
192.168.0.62,10.0.0.13,26892,1625,TCP,635.8880134,90.60805053,7.240579577,4.914358677,ACK,9965.629807,5005.762954,Ingress,Established,0.004217364,0.516640272,19.18136075,22.84918442,Thermostat,VendorB,v1.0,1.245739234,625.3846709,34.27065326,2.1,430.7539802,1079.854448,6.368300404,ASCII,1,1,Binary,29.37338393,169.4580968,132.7144325,284.2894081,1176,4031,1.030440865,0.238194105,0.205164794,1996.959005,239.7924684,37.77117068,1,3,DDoS,Network,-80.09882921,32.83566816,-74.25535181,-136.2646526,0.596131061,0,0,1955.975361,1,0,1
192.168.0.87,10.0.0.36,60766,17772,TCP,1150.646663,1564.669507,66.70654039,21.74635676,FIN,2908.602349,4203.507417,Ingress,Established,0.056459847,2.902105924,10.0623151,87.95917969,Thermostat,VendorB,v1.0,21.38447375,411.1946133,111.5105401,2.1,802.0356632,483.2815949,0.240437572,Binary,1,1,HTML,34.38096928,2183.074148,100.7026615,65.26551093,703,4099,0.45354589,0.047808679,0.208522722,973.8259185,143.4503895,104.0077287,15,6,None,None,2.847488695,80.61389997,-85.7960222,113.8298083,10.53066207,0,0,7322.144322,0,0,0
192.168.0.122,10.0.0.60,34551,57961,TCP,809.5840842,60.61279553,1.336208325,42.31226701,SYN,3265.465645,3887.475407,Ingress,Established,0.024538511,2.583427994,30.20152162,10.10979237,Smart Bulb,VendorA,v1.0,58.22948922,10.62595836,150.1594263,2.1,342.8792893,188.2386063,1.083885196,ASCII,0,1,Binary,176.6776122,209.7734091,30.140373,38.54337692,398,38259,0.233046056,0.609103723,0.26776291,5.379629935,230.2234109,12.94232005,17,5,None,None,54.70547059,-166.3612332,-77.47064206,28.49319791,3.828258094,1,0,6104.131259,1,1,0
192.168.0.63,10.0.0.92,57274,1942,UDP,811.6486889,276.8759677,41.53594331,55.74138428,SYN,12374.99497,41584.8192,Ingress,Established,0.054101576,0.057054731,2.571452714,99.13492991,Smart Camera,VendorB,v2.1,88.82885482,60.44612141,4.12185783,3.2,1643.408057,385.320195,4.457172711,ASCII,0,1,Binary,35.04180792,1370.747259,16.56507845,152.7006759,931,58716,0.165887338,0.066626488,0.376888743,544.7474182,70.5848744,9.715052443,10,5,None,None,-1.277235861,-104.9808782,4.25951607,-46.65933768,0.33260022,1,1,7079.553137,1,1,0
192.168.0.33,10.0.0.17,14843,41047,TCP,2362.464391,270.2533185,300.0437094,1.965769668,FIN,2117.059588,24186.92194,Egress,SYN-Sent,0.069479119,1.030716849,8.434135055,10.10307282,Smart Camera,VendorC,v2.1,115.0977234,25.01485505,1.99823227,1,372.5076934,46.14054112,0.449062533,ASCII,1,1,HTML,1.69952066,2646.440077,0.909189178,152.7148727,653,38755,0.201356784,0.178029481,0.144223524,265.2667673,11.54958292,13.41289517,3,2,Ransomware,Network,43.26663375,110.5600272,87.54683637,-91.04947937,4.436727539,1,1,16912.10857,1,1,1
192.168.0.67,10.0.0.98,23590,11972,TCP,3725.299458,249.5858317,38.44199942,43.64286827,ACK,260.4375632,8841.603304,Ingress,Established,0.097245588,3.150366434,2.142942994,104.2663333,Smart Camera,VendorB,v2.1,164.5591866,153.4575267,27.72303179,2.1,346.908178,20.26376178,1.373357673,Binary,0,0,Binary,1.376507699,1565.22586,39.14010789,9.929936898,1466,38014,0.345546835,0.048078526,0.133712248,613.8884698,74.40548578,24.6851767,16,1,Ransomware,Physical,-63.01706548,-25.78057558,66.77799552,-120.26946,2.878203834,0,1,4057.569212,1,1,1
192.168.0.188,10.0.0.210,26921,8617,UDP,143.2500428,1172.029437,19.05285333,100.1782022,ACK,8523.237713,12204.51886,Egress,SYN-Sent,0.166595055,2.070530431,23.46246862,90.37807653,Smart Camera,VendorA,v2.1,42.57287247,565.0677447,31.80233419,2.1,1321.120376,843.8179907,8.307572609,Binary,0,1,Binary,5.581894428,57.25265893,30.88332062,270.7677019,255,42531,0.19212681,0.482895099,0.278916504,765.2571781,91.22676262,39.76001014,3,4,None,None,-8.760064854,-80.8431499,-71.71563137,-146.0903884,0.28877493,1,0,3917.532672,1,1,0
192.168.0.169,10.0.0.68,47410,13839,UDP,1081.96712,359.9453257,362.3576943,1.564244837,FIN,19110.59384,548.9289439,Egress,SYN-Sent,0.050104511,3.602952034,20.08679269,58.0207785,Smart Camera,VendorC,v1.0,14.70418745,1056.210612,73.80196692,3.2,269.6601488,3478.884726,2.719363376,ASCII,0,1,JS,68.37301034,40.72898677,62.88128079,290.7780206,1284,24173,0.213979596,0.041305233,0.034659626,464.3958575,151.4857304,17.63968609,14,3,Ransomware,Physical,-49.99768072,69.49564545,21.20214594,-142.890251,2.23415442,0,0,2390.347073,0,0,1
192.168.0.176,10.0.0.88,42856,42425,UDP,1791.931419,178.2770563,0.85897751,9.479895085,SYN,3582.887701,19427.45916,Ingress,Established,0.004743389,0.049157083,16.15667333,50.5065385,Smart Camera,VendorB,v1.0,46.98470169,1390.257017,83.48639348,1,673.8248592,2427.993926,2.595766821,ASCII,0,0,HTML,23.60903172,1279.831817,37.00761689,17.91519196,1428,5912,0.062570509,1.054669035,0.217673312,288.4322508,168.908432,101.1282795,20,1,None,None,-49.15312461,-83.68262892,-20.66947176,37.36135976,3.365150455,0,0,7091.942444,0,0,0
192.168.0.137,10.0.0.21,45793,28003,ICMP,1506.682344,1895.017987,223.0599869,59.41249501,ACK,18266.70317,4481.447333,Ingress,SYN-Sent,0.02722522,0.600892521,21.87858329,92.50833864,Smart Camera,VendorB,v3.5,12.80600109,276.1056067,27.49841039,1,408.2089147,163.0419635,2.2135988,ASCII,0,1,Binary,28.86312683,906.263141,22.28034302,141.730092,880,27268,0.33416683,0.312359026,0.103451318,346.0952542,17.5380136,5.104798497,11,2,None,None,-68.29140935,35.9004344,-25.47123817,2.657707609,0.858914833,0,1,621.3795777,1,1,0
192.168.0.52,10.0.0.98,7564,51525,TCP,99.97498123,668.2564248,5.11817225,64.30933966,SYN,36032.78644,3971.34561,Ingress,SYN-Sent,0.003438363,3.946020706,86.2793054,4.214809211,Smart Camera,VendorC,v1.0,23.09590564,534.0462572,14.3237806,2.1,2239.365676,4622.237792,6.317682153,Binary,0,1,Binary,32.04105846,396.7676504,61.59798802,207.4461788,1309,13682,0.528739815,0.061287233,0.161519478,2886.766561,11.0032504,33.90820522,17,5,Ransomware,Network,83.44395418,-106.5227082,72.31598712,119.9437471,3.087230695,0,0,335.5721025,1,0,1
192.168.0.166,10.0.0.58,48922,10750,UDP,2178.834189,97.80602682,349.9902459,57.98600992,SYN,3144.239849,11113.31041,Ingress,Established,0.053104585,4.706400295,21.50578454,62.20037923,Smart Bulb,VendorB,v2.1,64.67079221,390.175487,4.510793069,3.2,111.932938,987.988183,4.173814831,ASCII,0,1,Binary,27.45150704,876.4199505,31.9171976,249.7008194,1194,54270,1.69286359,0.002354754,0.000609983,634.1763316,12.09951807,15.98289688,5,3,Botnet,File Download,-83.53339226,83.3644152,-12.65154895,11.09553853,7.145948912,0,0,1893.743841,1,1,1
192.168.0.171,10.0.0.250,36722,56647,UDP,1520.951193,863.5638369,43.73102215,109.6075485,PSH,5684.199607,18250.11231,Ingress,SYN-Sent,0.145047702,3.292484412,2.133205148,1.046006459,Smart Camera,VendorB,v3.5,54.83867129,1024.895737,30.01556949,1,163.018665,55.63728302,2.557666718,ASCII,1,0,JS,0.140560455,343.1232326,128.133039,99.58672484,850,25752,0.502394179,0.261579396,0.114022591,2604.160455,3.479266435,20.67651803,20,3,Botnet,File Download,87.6332389,141.1085038,76.68298411,20.68002052,6.901203651,0,1,3471.924816,1,1,1
192.168.0.107,10.0.0.141,49353,32636,TCP,2123.107101,13.11859136,153.0349146,37.87226593,RST,35502.42095,1388.643801,Ingress,SYN-Sent,0.003533324,0.872289458,8.202195639,76.80155632,Thermostat,VendorA,v3.5,158.1735021,12.76011688,147.0239374,1,843.4802992,2221.846833,1.392377587,ASCII,1,0,JS,13.17828796,440.2160713,82.98769309,130.2031967,1482,35200,0.237215136,0.377491355,0.259524112,817.4694696,120.6459782,50.90365735,12,3,Botnet,Physical,26.544971,-98.75631776,69.69893859,7.998380885,37.13727957,0,1,634.1472989,1,1,1
192.168.0.229,10.0.0.120,13080,63469,UDP,478.5520077,422.0731051,14.50821707,0.993736452,SYN,2035.91313,9157.830614,Ingress,SYN-Sent,0.031242155,0.457909022,2.16292859,25.98675178,Smart Camera,VendorB,v2.1,11.34022908,1359.846865,191.1654435,2.1,1987.64213,446.7316864,1.946969918,ASCII,0,0,Binary,29.95996074,2213.766316,17.52374834,850.499737,84,42386,0.079368468,0.689116984,0.084819804,156.5123151,103.5307925,18.81174941,23,4,None,None,45.3683121,-63.3955651,-11.96836368,-112.8890905,3.019457378,1,0,998.2820579,1,0,0
192.168.0.69,10.0.0.87,59009,41926,TCP,1397.160886,710.2094855,10.82350471,27.59613124,ACK,18825.29837,4678.079914,Ingress,SYN-Sent,0.079253254,0.578138193,6.873446004,119.1292035,Smart Bulb,VendorC,v2.1,40.08547736,762.3129956,26.86671496,2.1,1517.436879,368.0530875,4.928978829,ASCII,0,1,JS,21.51335452,934.9889493,74.78436904,785.4274155,936,18036,0.539471824,0.161595967,0.243007816,650.4284694,73.76743039,141.0046954,9,5,None,None,-21.98794239,154.8177427,-48.24040669,29.40967497,4.880682837,1,0,14221.27014,0,1,0
